@RELATION 10200

@ATTRIBUTE x1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE y {0,1}

@DATA
0.944824,0.505126,1
0.364957,0.439748,0
0.661849,0.884816,1
0.925101,0.218998,1
0.145272,0.375939,0
0.209952,0.201032,0
0.011192,0.872897,0
0.057294,0.335915,0
0.143134,0.037953,0
0.472541,0.241264,0
0.855847,0.025343,1
0.078068,0.844988,0
0.491373,0.177117,0
0.213439,0.683851,0
0.785288,0.250551,1
0.673382,0.804920,1
0.896709,0.581699,1
0.266658,0.327280,0
0.082575,0.215639,0
0.606486,0.113046,1
0.614848,0.441184,1
0.801991,0.669503,1
0.688718,0.356309,1
0.010184,0.358356,0
0.750568,0.060272,1
0.129257,0.223384,0
0.886325,0.819388,1
0.266539,0.264416,0
0.654050,0.085629,1
0.998213,0.783389,1
0.018969,0.560712,0
0.852971,0.507357,1
0.854869,0.593060,1
0.898043,0.553661,1
0.812655,0.070992,1
0.783605,0.944081,1
0.225049,0.632737,0
0.110317,0.297641,0
0.115819,0.452328,0
0.524828,0.535834,1
0.312595,0.080167,0
0.519345,0.919390,1
0.124237,0.818034,0
0.513909,0.502316,1
0.036892,0.890529,0
0.433814,0.136771,0
0.407275,0.238413,0
0.659634,0.491472,1
0.187399,0.104056,0
0.923631,0.156641,1
0.301868,0.705151,0
0.453830,0.800132,0
0.417023,0.200108,0
0.425862,0.512220,0
0.490650,0.836987,0
0.572697,0.930637,1
0.671600,0.647595,1
0.623686,0.472780,1
0.830628,0.299304,1
0.096863,0.018636,0
0.246865,0.749409,0
0.852267,0.685819,1
0.748811,0.160310,1
0.729045,0.917181,1
0.914343,0.128514,1
0.535441,0.961878,1
0.771205,0.656459,1
0.638246,0.972295,1
0.807549,0.453359,1
0.407144,0.362150,0
0.001572,0.089766,0
0.809378,0.775163,1
0.009907,0.250263,0
0.521463,0.999036,1
0.616368,0.829677,1
0.027229,0.426101,0
0.035806,0.900435,0
0.305235,0.209821,0
0.692253,0.642152,1
0.873668,0.095466,1
0.646175,0.169279,1
0.157095,0.013601,0
0.932599,0.818606,1
0.367010,0.916650,0
0.690014,0.865642,1
0.346875,0.011640,0
0.109384,0.827378,0
0.122425,0.496331,0
0.913257,0.478662,1
0.219261,0.141298,0
0.286883,0.460379,0
0.162325,0.577122,0
0.926398,0.889880,1
0.955624,0.943698,1
0.143575,0.697567,0
0.755610,0.637788,1
0.772271,0.508251,1
0.397917,0.255271,0
0.958650,0.761922,1
0.914694,0.466171,1
0.785392,0.425736,1
0.688553,0.483362,1
0.079541,0.087563,0
0.429212,0.989998,0
0.684281,0.441112,1
0.730169,0.876020,1
0.936878,0.173667,1
0.565319,0.900715,1
0.088150,0.049666,0
0.719181,0.446165,1
0.923275,0.546851,1
0.809475,0.855503,1
0.899388,0.746427,1
0.257037,0.460252,0
0.702349,0.304667,1
0.285644,0.292642,0
0.243220,0.240591,0
0.793073,0.651615,1
0.764389,0.962872,1
0.724785,0.145373,1
0.905980,0.428796,1
0.402883,0.568637,0
0.295064,0.579123,0
0.115570,0.989412,0
0.463370,0.224902,0
0.156096,0.717897,0
0.673601,0.375758,1
0.415213,0.409274,0
0.540139,0.593938,1
0.577490,0.412467,1
0.166809,0.334317,0
0.949326,0.618572,1
0.892572,0.387862,1
0.955323,0.485492,1
0.635386,0.484460,1
0.379711,0.619429,0
0.255200,0.830802,0
0.500803,0.279228,1
0.318886,0.859943,0
0.368990,0.436176,0
0.143142,0.751424,0
0.612603,0.569693,1
0.015778,0.344292,0
0.320972,0.208489,0
0.051472,0.910088,0
0.750319,0.337069,1
0.224989,0.878856,0
0.825680,0.179108,1
0.743037,0.018449,1
0.670784,0.542038,1
0.065332,0.755874,0
0.687933,0.861317,1
0.566110,0.299162,1
0.031141,0.318184,0
0.039247,0.969220,0
0.668387,0.921316,1
0.993306,0.683334,1
0.612586,0.240638,1
0.957237,0.845489,1
0.315950,0.560668,0
0.823146,0.993395,1
0.668679,0.581100,1
0.589419,0.428064,1
0.520473,0.433949,1
0.735698,0.709040,1
0.152139,0.709419,0
0.860593,0.336839,1
0.664618,0.386782,1
0.143676,0.163889,0
0.824018,0.051867,1
0.655239,0.076241,1
0.503821,0.549399,1
0.530430,0.270536,1
0.499174,0.266269,0
0.548837,0.014212,1
0.153248,0.570883,0
0.716205,0.121628,1
0.931933,0.544158,1
0.031930,0.504804,0
0.810646,0.029258,1
0.744105,0.064644,1
0.095867,0.200086,0
0.043328,0.877052,0
0.094010,0.302579,0
0.327141,0.098019,0
0.861567,0.958275,1
0.878863,0.262771,1
0.122956,0.436167,0
0.047790,0.686282,0
0.326346,0.596740,0
0.792093,0.485938,1
0.722719,0.791172,1
0.751456,0.341849,1
0.299759,0.859059,0
0.853379,0.486314,1
0.379673,0.509583,0
0.825252,0.571134,1
0.698848,0.793935,1
0.883719,0.999968,1
0.827285,0.080879,1
0.303497,0.032646,0
0.857034,0.932709,1
0.529763,0.469343,1
0.391409,0.545448,0
0.991345,0.004704,1
0.000535,0.964983,0
0.796408,0.405547,1
0.473820,0.119949,0
0.047949,0.510447,0
0.396246,0.822505,0
0.603376,0.675497,1
0.802902,0.279763,1
0.720558,0.697788,1
0.924966,0.331476,1
0.182190,0.436589,0
0.330396,0.583693,0
0.170966,0.321966,0
0.083880,0.843436,0
0.379946,0.691548,0
0.903103,0.776071,1
0.585714,0.428355,1
0.672224,0.504875,1
0.186289,0.686112,0
0.088465,0.951421,0
0.011447,0.583181,0
0.664004,0.075741,1
0.050009,0.622205,0
0.782919,0.816845,1
0.606835,0.249822,1
0.021705,0.456994,0
0.801643,0.409255,1
0.481930,0.337279,0
0.252474,0.158313,0
0.454884,0.337350,0
0.248513,0.426325,0
0.340618,0.298781,0
0.710152,0.765750,1
0.377552,0.619399,0
0.758585,0.517687,1
0.403876,0.575001,0
0.772907,0.155220,1
0.568255,0.535228,1
0.399573,0.694532,0
0.634887,0.131999,1
0.097275,0.970933,0
0.286758,0.611712,0
0.449678,0.265432,0
0.620956,0.056559,1
0.659129,0.237197,1
0.851241,0.895639,1
0.346384,0.368245,0
0.085544,0.143152,0
0.024526,0.158905,0
0.929913,0.098813,1
0.389705,0.126096,0
0.585433,0.824724,1
0.876957,0.251178,1
0.050943,0.573299,0
0.766294,0.900103,1
0.021909,0.482435,0
0.492417,0.395839,0
0.084622,0.276961,0
0.710820,0.361500,1
0.844880,0.419533,1
0.103697,0.672347,0
0.701668,0.139450,1
0.871024,0.355808,1
0.078831,0.034504,0
0.345295,0.060872,0
0.061560,0.488808,0
0.192848,0.781722,0
0.549530,0.978658,1
0.220369,0.365156,0
0.234831,0.448828,0
0.892057,0.957362,1
0.940371,0.333307,1
0.281131,0.952815,0
0.113204,0.467335,0
0.328749,0.196543,0
0.557292,0.091691,1
0.964077,0.160747,1
0.811500,0.385549,1
0.851170,0.567725,1
0.931141,0.480811,1
0.271481,0.463285,0
0.815204,0.708677,1
0.925231,0.058298,1
0.636419,0.908322,1
0.240540,0.750780,0
0.377605,0.987892,0
0.116134,0.616861,0
0.955298,0.569640,1
0.891588,0.316235,1
0.920421,0.473865,1
0.738524,0.796139,1
0.265824,0.000432,0
0.596780,0.397674,1
0.441799,0.451991,0
0.241559,0.969210,0
0.283199,0.109621,0
0.060651,0.373892,0
0.185617,0.919475,0
0.645311,0.341694,1
0.533069,0.478094,1
0.353965,0.961241,0
0.075975,0.514436,0
0.594906,0.232549,1
0.685705,0.958234,1
0.692244,0.009107,1
0.670800,0.857175,1
0.848809,0.346147,1
0.629995,0.859471,1
0.900405,0.741741,1
0.638447,0.713776,1
0.267651,0.008271,0
0.416147,0.254968,0
0.754891,0.544098,1
0.011232,0.642187,0
0.620016,0.588707,1
0.446015,0.194631,0
0.644713,0.639332,1
0.719775,0.030935,1
0.771597,0.583063,1
0.539946,0.859583,1
0.242808,0.255617,0
0.162083,0.690649,0
0.074103,0.076498,0
0.759065,0.943259,1
0.129114,0.129934,0
0.811256,0.408522,1
0.020359,0.561995,0
0.111891,0.794283,0
0.556782,0.446504,1
0.115749,0.125889,0
0.481972,0.335847,0
0.524207,0.106281,1
0.802910,0.557491,1
0.196066,0.649063,0
0.095991,0.943013,0
0.701070,0.189787,1
0.795226,0.083665,1
0.091824,0.053597,0
0.616963,0.394983,1
0.759889,0.111394,1
0.956110,0.242650,1
0.563063,0.192123,1
0.300776,0.132838,0
0.763458,0.235314,1
0.455377,0.502444,0
0.699730,0.965914,1
0.636723,0.958134,1
0.531864,0.952498,1
0.313207,0.907836,0
0.843238,0.270350,1
0.994168,0.404275,1
0.362167,0.632469,0
0.044655,0.677405,0
0.573996,0.774417,1
0.000230,0.271042,0
0.534765,0.083037,1
0.787115,0.918738,1
0.768833,0.944413,1
0.714897,0.294919,1
0.735344,0.053036,1
0.102178,0.559525,0
0.982206,0.972015,1
0.919966,0.177877,1
0.771328,0.563251,1
0.893262,0.842204,1
0.655109,0.516853,1
0.088223,0.447279,0
0.211727,0.100684,0
0.130436,0.979785,0
0.905588,0.423757,1
0.849260,0.869555,1
0.829287,0.961324,1
0.323842,0.820536,0
0.904766,0.824835,1
0.018350,0.390301,0
0.973865,0.276566,1
0.937114,0.619170,1
0.092276,0.286530,0
0.504772,0.823470,1
0.255910,0.508446,0
0.182215,0.262195,0
0.735030,0.911815,1
0.665997,0.762297,1
0.168983,0.448838,0
0.887078,0.545082,1
0.583209,0.557684,1
0.924147,0.434627,1
0.530199,0.007780,1
0.377475,0.348912,0
0.627389,0.578101,1
0.711122,0.475287,1
0.867512,0.326075,1
0.564514,0.814149,1
0.210708,0.752545,0
0.058814,0.838179,0
0.132745,0.997333,0
0.679164,0.859205,1
0.999985,0.310332,1
0.400804,0.320734,0
0.369270,0.434600,0
0.345226,0.641446,0
0.569689,0.210845,1
0.401950,0.423381,0
0.213241,0.666736,0
0.932147,0.808302,1
0.602667,0.089855,1
0.882282,0.516704,1
0.357300,0.099708,0
0.379087,0.636124,0
0.961544,0.532057,1
0.151594,0.538932,0
0.355644,0.027927,0
0.931643,0.404469,1
0.134693,0.580014,0
0.321152,0.696414,0
0.399370,0.930815,0
0.482646,0.603438,0
0.810679,0.639632,1
0.408921,0.889745,0
0.941005,0.839742,1
0.458413,0.821749,0
0.585097,0.192341,1
0.304713,0.838197,0
0.297119,0.310492,0
0.441896,0.413189,0
0.053698,0.974143,0
0.911670,0.125104,1
0.607943,0.786414,1
0.974098,0.289100,1
0.795707,0.531655,1
0.030478,0.636871,0
0.782870,0.387421,1
0.225193,0.434567,0
0.001255,0.315342,0
0.802730,0.118242,1
0.310785,0.409977,0
0.476727,0.995945,0
0.746816,0.720066,1
0.779835,0.816513,1
0.064089,0.073251,0
0.606336,0.037403,1
0.172557,0.733117,0
0.933881,0.437313,1
0.475357,0.296572,0
0.016363,0.314125,0
0.065519,0.099889,0
0.176867,0.884639,0
0.715510,0.543359,1
0.697796,0.659828,1
0.602519,0.167351,1
0.204692,0.507780,0
0.752430,0.016668,1
0.370922,0.836262,0
0.256696,0.815460,0
0.732330,0.827794,1
0.418907,0.741523,0
0.894111,0.942335,1
0.121587,0.136699,0
0.436575,0.966202,0
0.868830,0.319181,1
0.382136,0.730526,0
0.156660,0.773861,0
0.172782,0.248540,0
0.050532,0.388492,0
0.725428,0.428247,1
0.108200,0.076265,0
0.281994,0.705436,0
0.076193,0.079504,0
0.451682,0.911802,0
0.109452,0.484547,0
0.054874,0.443863,0
0.616201,0.994473,1
0.121209,0.330599,0
0.213930,0.804180,0
0.668834,0.111233,1
0.697388,0.501439,1
0.697458,0.529280,1
0.365802,0.277886,0
0.164791,0.924973,0
0.534040,0.375515,1
0.584087,0.865415,1
0.561255,0.617096,1
0.279922,0.990253,0
0.270586,0.073045,0
0.270022,0.270429,0
0.204739,0.402602,0
0.202858,0.878517,0
0.764884,0.173805,1
0.773881,0.651398,1
0.914009,0.514580,1
0.567704,0.689475,1
0.790991,0.776376,1
0.329186,0.981397,0
0.277860,0.502118,0
0.253292,0.069202,0
0.290340,0.881869,0
0.001769,0.676027,0
0.320472,0.052418,0
0.804085,0.907022,1
0.550226,0.051142,1
0.180763,0.103806,0
0.676256,0.969820,1
0.539120,0.683812,1
0.438499,0.870678,0
0.134613,0.328057,0
0.729127,0.324819,1
0.665416,0.694389,1
0.073379,0.012266,0
0.073474,0.427959,0
0.220092,0.683210,0
0.962242,0.616646,1
0.557303,0.921659,1
0.409446,0.996424,0
0.077069,0.575534,0
0.852645,0.150076,1
0.653695,0.421348,1
0.156010,0.662444,0
0.470846,0.616978,0
0.928665,0.696353,1
0.535577,0.762619,1
0.658108,0.735565,1
0.351070,0.937876,0
0.246618,0.304626,0
0.984933,0.912043,1
0.094246,0.320159,0
0.966201,0.834978,1
0.958878,0.354171,1
0.671708,0.107565,1
0.442044,0.497131,0
0.121300,0.803643,0
0.098542,0.697075,0
0.391381,0.969333,0
0.848624,0.420730,1
0.177597,0.361101,0
0.583397,0.233585,1
0.389986,0.700439,0
0.597258,0.428116,1
0.047708,0.320956,0
0.755599,0.142805,1
0.155518,0.162716,0
0.111674,0.509341,0
0.690437,0.429069,1
0.023452,0.241374,0
0.304599,0.862756,0
0.689419,0.735393,1
0.859053,0.520996,1
0.421720,0.192799,0
0.443340,0.133296,0
0.905706,0.491972,1
0.106948,0.611122,0
0.156845,0.540081,0
0.131283,0.045145,0
0.879126,0.616645,1
0.304596,0.573652,0
0.453514,0.784310,0
0.327339,0.834781,0
0.840652,0.787037,1
0.171701,0.325621,0
0.268950,0.981874,0
0.946632,0.882804,1
0.697331,0.757718,1
0.578450,0.672070,1
0.691353,0.582933,1
0.407141,0.528383,0
0.532067,0.293437,1
0.619785,0.223550,1
0.088885,0.483829,0
0.295062,0.254854,0
0.230915,0.896368,0
0.716578,0.046112,1
0.325614,0.516079,0
0.527793,0.031634,1
0.679279,0.675010,1
0.247640,0.953930,0
0.610822,0.844604,1
0.643431,0.847601,1
0.218423,0.952417,0
0.466455,0.604723,0
0.798076,0.997861,1
0.095718,0.721097,0
0.303708,0.461392,0
0.706545,0.808133,1
0.200472,0.502527,0
0.683314,0.721709,1
0.555952,0.224321,1
0.129385,0.707200,0
0.238472,0.345386,0
0.492317,0.788990,0
0.647329,0.465287,1
0.518758,0.743111,1
0.486710,0.735094,0
0.980937,0.383270,1
0.713199,0.152137,1
0.875469,0.563366,1
0.936204,0.886450,1
0.085226,0.253714,0
0.231296,0.016137,0
0.816319,0.283521,1
0.538365,0.799863,1
0.474768,0.858790,0
0.559660,0.146899,1
0.031239,0.762661,0
0.347206,0.258639,0
0.337242,0.224291,0
0.574728,0.510204,1
0.302507,0.802765,0
0.826168,0.516765,1
0.320760,0.274078,0
0.100995,0.986405,0
0.839935,0.432121,1
0.135966,0.399842,0
0.512887,0.918699,1
0.073640,0.777052,0
0.935950,0.682931,1
0.469851,0.791813,0
0.585252,0.437033,1
0.625536,0.277398,1
0.194454,0.523285,0
0.752709,0.730162,1
0.482646,0.936124,0
0.540038,0.762443,1
0.837397,0.853642,1
0.270400,0.582219,0
0.285530,0.924354,0
0.760962,0.484168,1
0.842939,0.727988,1
0.045728,0.025242,0
0.124845,0.283115,0
0.901167,0.027630,1
0.919138,0.209811,1
0.027474,0.802924,0
0.278038,0.172139,0
0.941127,0.023549,1
0.567039,0.523073,1
0.408876,0.480988,0
0.825201,0.653636,1
0.558922,0.565067,1
0.737093,0.408304,1
0.641973,0.674523,1
0.494250,0.070401,0
0.783040,0.926327,1
0.832811,0.844007,1
0.964218,0.469708,1
0.574016,0.463041,1
0.909401,0.430518,1
0.065541,0.543505,0
0.503762,0.012606,1
0.024196,0.561489,0
0.874008,0.565058,1
0.414295,0.887399,0
0.279828,0.487648,0
0.161032,0.135942,0
0.522631,0.691568,1
0.694520,0.201791,1
0.664556,0.958500,1
0.547647,0.742409,1
0.468931,0.948281,0
0.489726,0.542426,0
0.122756,0.793940,0
0.967941,0.147988,1
0.482436,0.192557,0
0.949873,0.394913,1
0.295953,0.651420,0
0.612948,0.971061,1
0.597756,0.081150,1
0.710422,0.951172,1
0.747139,0.240957,1
0.858558,0.321547,1
0.386473,0.635898,0
0.435960,0.872282,0
0.932636,0.342021,1
0.263522,0.476371,0
0.083083,0.892464,0
0.742308,0.697861,1
0.217478,0.796067,0
0.666637,0.875305,1
0.506416,0.479820,1
0.501011,0.312161,1
0.000718,0.447367,0
0.512015,0.972342,1
0.967931,0.228103,1
0.780117,0.127007,1
0.267065,0.254806,0
0.781355,0.727755,1
0.608297,0.152509,1
0.925157,0.891763,1
0.131253,0.047292,0
0.162106,0.775997,0
0.853660,0.410881,1
0.534229,0.290462,1
0.191566,0.645440,0
0.330446,0.554603,0
0.933009,0.082653,1
0.331093,0.736260,0
0.758896,0.322179,1
0.477971,0.929241,0
0.648046,0.866789,1
0.190178,0.023380,0
0.277767,0.824951,0
0.460998,0.100081,0
0.836961,0.046398,1
0.817418,0.746690,1
0.505722,0.432141,1
0.201404,0.824624,0
0.223520,0.317655,0
0.840811,0.649077,1
0.267469,0.766416,0
0.217892,0.242161,0
0.592886,0.330709,1
0.314619,0.306775,0
0.850209,0.337605,1
0.416594,0.835007,0
0.485551,0.040211,0
0.891104,0.812801,1
0.356542,0.037800,0
0.519918,0.311675,1
0.850814,0.213138,1
0.163715,0.368649,0
0.581361,0.061310,1
0.762555,0.447138,1
0.351196,0.691558,0
0.935630,0.944413,1
0.229136,0.972151,0
0.733528,0.165345,1
0.259194,0.257994,0
0.417556,0.417483,0
0.538001,0.891702,1
0.493218,0.399137,0
0.137802,0.201046,0
0.608695,0.849970,1
0.627045,0.029204,1
0.344255,0.512722,0
0.746174,0.928925,1
0.364784,0.815026,0
0.133215,0.027743,0
0.885177,0.321879,1
0.861866,0.228555,1
0.907114,0.932208,1
0.954235,0.848388,1
0.225788,0.997021,0
0.961038,0.017902,1
0.776437,0.022043,1
0.163954,0.165123,0
0.493086,0.384295,0
0.948045,0.689182,1
0.485658,0.539947,0
0.416518,0.493245,0
0.006701,0.529870,0
0.375799,0.390610,0
0.375229,0.199667,0
0.405787,0.523876,0
0.752723,0.442563,1
0.848333,0.844339,1
0.425147,0.946385,0
0.196389,0.387247,0
0.034840,0.379966,0
0.546951,0.548251,1
0.027463,0.689654,0
0.492821,0.817407,0
0.431698,0.193225,0
0.071386,0.459254,0
0.973205,0.456313,1
0.163016,0.441026,0
0.439363,0.515633,0
0.037368,0.505743,0
0.157623,0.873544,0
0.582763,0.662923,1
0.427829,0.830190,0
0.122003,0.526876,0
0.757669,0.142224,1
0.617393,0.871009,1
0.790440,0.701287,1
0.498375,0.486331,0
0.885604,0.910727,1
0.307150,0.933269,0
0.415164,0.705663,0
0.850772,0.058190,1
0.972655,0.709336,1
0.572635,0.209459,1
0.856606,0.847811,1
0.411956,0.932608,0
0.386610,0.855419,0
0.506734,0.550170,1
0.837668,0.494962,1
0.713859,0.438937,1
0.037279,0.989521,0
0.069447,0.005915,0
0.959776,0.116831,1
0.993137,0.333935,1
0.973702,0.652541,1
0.252013,0.218885,0
0.750559,0.365255,1
0.442967,0.852742,0
0.227036,0.564134,0
0.026736,0.720054,0
0.427907,0.278903,0
0.752510,0.370268,1
0.403006,0.512506,0
0.648930,0.604259,1
0.009302,0.648196,0
0.625438,0.270643,1
0.777836,0.015755,1
0.127382,0.305943,0
0.645327,0.825602,1
0.218925,0.872399,0
0.901572,0.164911,1
0.929727,0.448187,1
0.306268,0.516467,0
0.694525,0.507032,1
0.962689,0.308836,1
0.239172,0.987709,0
0.200709,0.335521,0
0.322328,0.098596,0
0.417899,0.491137,0
0.328943,0.128480,0
0.555031,0.164235,1
0.829807,0.842000,1
0.641060,0.799251,1
0.870881,0.726607,1
0.632712,0.594173,1
0.936764,0.827648,1
0.595103,0.035853,1
0.244586,0.159146,0
0.122343,0.991501,0
0.267771,0.710087,0
0.780865,0.372754,1
0.163517,0.879500,0
0.273269,0.967803,0
0.083531,0.768322,0
0.966754,0.897427,1
0.184450,0.132061,0
0.407747,0.292368,0
0.522543,0.955441,1
0.453135,0.212344,0
0.916714,0.548741,1
0.688540,0.531101,1
0.294493,0.785225,0
0.875360,0.497246,1
0.997588,0.600066,1
0.270854,0.947209,0
0.016777,0.153380,0
0.799329,0.694538,1
0.150291,0.123467,0
0.217512,0.448828,0
0.635546,0.441067,1
0.613512,0.727936,1
0.890948,0.401453,1
0.806282,0.618740,1
0.622704,0.498364,1
0.471309,0.914543,0
0.700958,0.512290,1
0.108264,0.111340,0
0.890243,0.355337,1
0.287685,0.980496,0
0.731157,0.925870,1
0.966238,0.952006,1
0.613333,0.758368,1
0.043963,0.340346,0
0.354185,0.567405,0
0.751882,0.524029,1
0.403575,0.879383,0
0.904692,0.550332,1
0.131471,0.821623,0
0.530766,0.278266,1
0.523811,0.795668,1
0.900495,0.095697,1
0.011225,0.200097,0
0.514031,0.450658,1
0.085910,0.587894,0
0.180799,0.922202,0
0.823871,0.644391,1
0.925651,0.322786,1
0.422933,0.154029,0
0.090363,0.372007,0
0.391291,0.687654,0
0.664191,0.810610,1
0.077080,0.086794,0
0.573493,0.434060,1
0.816324,0.947341,1
0.387972,0.416546,0
0.094821,0.212298,0
0.659875,0.469154,1
0.768893,0.671694,1
0.902535,0.830046,1
0.570635,0.637541,1
0.035906,0.819818,0
0.835192,0.312659,1
0.979321,0.711836,1
0.630743,0.404407,1
0.955446,0.965184,1
0.246326,0.347886,0
0.984476,0.446957,1
0.298250,0.097832,0
0.993896,0.131000,1
0.552806,0.824471,1
0.946671,0.901780,1
0.931105,0.005780,1
0.399501,0.514932,0
0.061324,0.347090,0
0.942865,0.470138,1
0.174281,0.678708,0
0.045789,0.537318,0
0.100189,0.483192,0
0.930900,0.943746,1
0.617583,0.986147,1
0.239049,0.777537,0
0.429857,0.807895,0
0.407845,0.992053,0
0.600487,0.018079,1
0.884765,0.506136,1
0.364938,0.061258,0
0.522982,0.286680,1
0.855425,0.428761,1
0.766895,0.972876,1
0.424098,0.140563,0
0.524362,0.555620,1
0.930905,0.070640,1
0.943916,0.860860,1
0.574265,0.900284,1
0.667815,0.102329,1
0.585899,0.016031,1
0.515529,0.566891,1
0.385534,0.982386,0
0.967332,0.574891,1
0.596877,0.314205,1
0.263947,0.218217,0
0.663188,0.149616,1
0.415725,0.020387,0
0.668908,0.081547,1
0.923651,0.585830,1
0.373239,0.844442,0
0.554466,0.509647,1
0.392239,0.772440,0
0.083541,0.304452,0
0.927885,0.946294,1
0.521616,0.867531,1
0.435746,0.728524,0
0.975368,0.059395,1
0.147308,0.949764,0
0.956748,0.293891,1
0.418666,0.354006,0
0.652376,0.650423,1
0.464199,0.036421,0
0.391774,0.910380,0
0.152026,0.514645,0
0.312037,0.092791,0
0.187436,0.762905,0
0.006571,0.518257,0
0.191166,0.008106,0
0.766803,0.165610,1
0.891302,0.337937,1
0.878334,0.102346,1
0.890757,0.203310,1
0.316772,0.067689,0
0.246665,0.710923,0
0.103531,0.866312,0
0.403740,0.196443,0
0.528175,0.091026,1
0.860515,0.944799,1
0.421402,0.834397,0
0.315572,0.081298,0
0.671598,0.472084,1
0.940275,0.595761,1
0.217874,0.304782,0
0.855193,0.181575,1
0.823833,0.831030,1
0.849282,0.072569,1
0.038828,0.689730,0
0.874124,0.342828,1
0.887272,0.859071,1
0.869847,0.198038,1
0.991600,0.527666,1
0.035099,0.631686,0
0.030754,0.164058,0
0.740307,0.445410,1
0.663640,0.702343,1
0.901632,0.040028,1
0.305754,0.434518,0
0.782464,0.572244,1
0.437226,0.154268,0
0.869932,0.041756,1
0.441847,0.332247,0
0.685834,0.624481,1
0.329137,0.619518,0
0.134577,0.099816,0
0.075330,0.773653,0
0.265084,0.533347,0
0.734203,0.181131,1
0.129337,0.471144,0
0.914915,0.509974,1
0.757100,0.777745,1
0.701626,0.668207,1
0.134568,0.907174,0
0.598405,0.166552,1
0.474059,0.834797,0
0.622987,0.187881,1
0.992575,0.097571,1
0.244258,0.151300,0
0.878932,0.391183,1
0.460833,0.325331,0
0.122353,0.954846,0
0.951935,0.092533,1
0.399815,0.537946,0
0.896772,0.796969,1
0.275112,0.087512,0
0.754952,0.716314,1
0.549502,0.421409,1
0.027955,0.591975,0
0.721991,0.059427,1
0.780531,0.323462,1
0.166689,0.072866,0
0.490875,0.887329,0
0.815369,0.282995,1
0.619767,0.276395,1
0.845245,0.389698,1
0.141374,0.271499,0
0.115179,0.643867,0
0.162207,0.155955,0
0.867918,0.490578,1
0.669775,0.061936,1
0.521629,0.204806,1
0.398753,0.498368,0
0.210925,0.917414,0
0.780031,0.751546,1
0.105738,0.586376,0
0.946793,0.272501,1
0.435788,0.406687,0
0.811817,0.869272,1
0.579096,0.872097,1
0.301473,0.507574,0
0.534863,0.202848,1
0.934450,0.789967,1
0.594248,0.135741,1
0.067000,0.731474,0
0.046937,0.136419,0
0.291563,0.278698,0
0.317114,0.938405,0
0.671901,0.129842,1
0.009317,0.939463,0
0.725421,0.804642,1
0.962849,0.393042,1
0.322138,0.586067,0
0.562815,0.521073,1
0.959803,0.909734,1
0.236544,0.644075,0
0.195971,0.012372,0
0.276023,0.175542,0
0.370340,0.167215,0
0.870190,0.859782,1
0.134500,0.632120,0
0.505304,0.945868,1
0.721226,0.515244,1
0.697291,0.085087,1
0.331778,0.123518,0
0.356887,0.615245,0
0.497204,0.000728,0
0.956543,0.552418,1
0.778394,0.784863,1
0.067485,0.049207,0
0.709737,0.218523,1
0.765991,0.298295,1
0.462451,0.131486,0
0.869836,0.861070,1
0.306262,0.981169,0
0.959058,0.183298,1
0.581832,0.584561,1
0.659572,0.623338,1
0.561443,0.004301,1
0.723857,0.663068,1
0.271662,0.161925,0
0.029828,0.097721,0
0.079323,0.642919,0
0.737195,0.908010,1
0.600879,0.331065,1
0.489994,0.206429,0
0.285285,0.963640,0
0.734674,0.119336,1
0.841807,0.434438,1
0.935012,0.717386,1
0.536722,0.688114,1
0.708294,0.139127,1
0.266655,0.347270,0
0.681637,0.866043,1
0.231333,0.792749,0
0.172960,0.702046,0
0.974833,0.277993,1
0.638049,0.386414,1
0.541938,0.799902,1
0.193313,0.926373,0
0.504996,0.871482,1
0.423244,0.674024,0
0.656732,0.045695,1
0.112272,0.892022,0
0.235730,0.025238,0
0.502589,0.053402,1
0.653871,0.459613,1
0.172714,0.403178,0
0.828769,0.078686,1
0.655966,0.372787,1
0.389308,0.641032,0
0.473678,0.283232,0
0.218671,0.285728,0
0.344899,0.398695,0
0.026776,0.267841,0
0.952513,0.799654,1
0.902841,0.730724,1
0.795074,0.733014,1
0.088829,0.122321,0
0.334378,0.066464,0
0.535815,0.098050,1
0.860658,0.225275,1
0.157850,0.269416,0
0.240480,0.521968,0
0.081712,0.955379,0
0.986824,0.102755,1
0.605923,0.172574,1
0.896489,0.829398,1
0.028760,0.460866,0
0.836893,0.291076,1
0.982482,0.782300,1
0.132499,0.798126,0
0.419797,0.654364,0
0.400482,0.647943,0
0.938649,0.882588,1
0.615977,0.173100,1
0.702661,0.742852,1
0.649089,0.082693,1
0.817148,0.230376,1
0.509079,0.390163,1
0.654367,0.040216,1
0.055500,0.784301,0
0.286728,0.273195,0
0.991754,0.644908,1
0.882991,0.471546,1
0.543439,0.030499,1
0.649974,0.480152,1
0.342033,0.872733,0
0.661144,0.802102,1
0.683854,0.300671,1
0.703433,0.571417,1
0.514924,0.487734,1
0.094972,0.001106,0
0.204261,0.665172,0
0.278948,0.181363,0
0.411298,0.978116,0
0.882558,0.400522,1
0.127533,0.673736,0
0.845122,0.740521,1
0.278191,0.705763,0
0.165657,0.558968,0
0.106565,0.215623,0
0.797791,0.611492,1
0.931920,0.507623,1
0.228654,0.990929,0
0.771190,0.074159,1
0.318446,0.763993,0
0.745419,0.946572,1
